,State,County,2022_Median_AQI,2021_Median_AQI,2020_Median_AQI,2019_Median_AQI,2018_Median_AQI,2017_Median_AQI,2016_Median_AQI,2015_Median_AQI,2014_Median_AQI,2013_Median_AQI,2012_Median_AQI,2011_Median_AQI,2010_Median_AQI,2009_Median_AQI,2008_Median_AQI,2007_Median_AQI,2006_Median_AQI,2005_Median_AQI,2004_Median_AQI,2003_Median_AQI,2002_Median_AQI,2001_Median_AQI,2000_Median_AQI,1999_Median_AQI,1998_Median_AQI,1997_Median_AQI,1996_Median_AQI,1995_Median_AQI,1994_Median_AQI,1993_Median_AQI,1992_Median_AQI,1991_Median_AQI,1990_Median_AQI,1989_Median_AQI,1988_Median_AQI,1987_Median_AQI,1986_Median_AQI,1985_Median_AQI,1984_Median_AQI,1983_Median_AQI,1982_Median_AQI,1981_Median_AQI,1980_Median_AQI
299,Indiana,Howard,40.0,40.0,38.0,40.0,39.0,34.0,36.0,52.0,43.0,,33.0,44.0,43.0,42.0,44.0,51.0,49.0,54.0,51.0,50,54.0,55.0,58.0,51.0,,,,,,,,,,,,,,,,,,,
300,Indiana,Huntington,,,,31.0,31.0,39.0,37.0,31.0,35.0,36.0,42.0,43.0,41.0,39.0,40.0,46.0,45.0,48.0,41.0,49,47.0,46.0,48.0,,,,,,,,,47.0,49.0,,,,,,,,,,
301,Indiana,Jackson,,,,35.0,32.0,40.0,40.0,41.0,42.0,43.0,42.0,42.0,45.0,40.0,46.0,49.0,46.0,51.0,44.0,48,54.0,49.0,47.0,,,,,,,,,,,,,,,,,,,,
302,Indiana,Johnson,,,,,,39.0,38.0,39.0,37.0,42.0,47.0,44.0,44.0,44.0,46.0,51.0,47.0,48.0,45.0,50,54.0,49.0,48.0,61.0,71.0,50.0,,,,,,,,,,61.0,,,,,,,
303,Indiana,Knox,39.0,36.0,33.0,36.0,35.0,36.0,35.0,34.0,34.0,36.0,39.0,43.0,42.0,38.0,40.0,44.0,39.0,44.0,40.0,41,40.0,43.0,41.0,41.0,39.0,36.0,38.0,38.0,38.0,35.0,36.0,37.0,38.0,46.0,46.0,43.0,48.0,44.0,74.0,,,,
304,Indiana,Kosciusko,,,,,,,,,,,,,,,,,,,,50,,,,,,,,51.0,,,,,,,,,,,,,19.0,32.0,24.0
305,Indiana,LaPorte,38.0,37.0,37.0,37.0,36.0,40.0,36.0,40.0,44.0,45.0,45.0,41.0,44.0,41.0,42.0,48.0,44.0,53.0,43.0,49,51.0,51.0,47.0,45.0,50.0,44.0,47.0,48.0,46.0,44.0,43.0,49.0,44.0,,,,,,,,,,
306,Indiana,Lake,43.0,47.0,44.0,44.0,45.0,42.0,40.0,47.0,56.0,53.0,54.0,54.0,63.0,51.0,52.0,55.0,55.0,61.0,57.0,59,62.0,66.0,65.0,64.0,43.0,42.0,43.0,44.0,44.0,39.0,40.0,44.0,45.0,53.0,46.0,42.0,41.0,44.0,34.0,34.0,36.0,35.0,22.0
307,Indiana,Madison,44.0,43.0,39.0,41.0,41.0,41.0,38.0,38.0,43.0,44.0,47.0,47.0,47.0,44.0,47.0,55.0,47.0,52.0,47.0,51,58.0,54.0,50.0,54.0,61.0,43.0,49.0,50.0,54.0,45.0,20.0,22.0,24.0,44.0,,,,,,,,,
308,Indiana,Marion,46.0,53.0,48.0,53.0,49.0,47.0,48.0,51.0,53.0,56.0,59.0,60.0,60.0,56.0,56.0,62.0,59.0,63.0,59.0,58,64.0,66.0,63.0,62.0,42.0,37.0,41.0,44.0,42.0,41.0,40.0,42.0,42.0,46.0,50.0,54.0,55.0,58.0,58.0,61.0,63.0,63.0,73.0
309,Indiana,Morgan,,,,35.0,33.0,36.0,39.0,39.0,43.0,43.0,44.0,45.0,40.0,43.0,47.0,54.0,48.0,50.0,46.0,50,58.0,49.0,49.0,58.0,67.0,51.0,,,,22.0,26.0,32.0,41.0,46.0,50.0,50.0,46.0,48.0,67.0,,,,
310,Indiana,Perry,39.0,36.0,34.0,37.0,35.0,40.0,41.0,43.0,45.0,42.0,49.0,45.0,48.0,41.0,43.0,48.0,47.0,54.0,47.0,23,20.0,49.0,47.0,44.0,49.0,24.0,,,,,,,,,,,,,,,,,
311,Indiana,Porter,41.0,40.0,39.0,40.0,41.0,41.0,38.0,41.0,48.0,44.0,50.0,43.0,52.0,52.0,48.0,42.0,40.0,43.0,38.0,39,41.0,39.0,41.0,40.0,32.0,31.0,31.0,36.0,33.0,33.0,33.0,42.0,51.0,46.0,50.0,40.0,41.0,40.0,39.0,33.0,33.0,31.0,25.0
312,Indiana,Posey,34.0,32.0,31.0,35.0,34.0,42.0,39.0,40.0,43.0,41.0,43.0,44.0,43.0,41.0,44.0,51.0,34.0,47.0,45.0,47,51.0,49.0,54.0,58.0,74.0,51.0,37.0,,,,,31.0,35.0,23.0,19.0,18.0,22.0,15.0,21.0,16.0,11.0,28.0,25.0
313,Indiana,Putnam,,,,,,,,,,,,,,,,,,16.0,17.0,18,18.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,
314,Indiana,Shelby,37.0,33.0,32.0,36.0,34.0,41.0,39.0,39.0,42.0,44.0,49.0,46.0,44.0,44.0,46.0,54.0,45.0,50.0,45.0,49,58.0,54.0,49.0,,,,,,,,,,,,,,,,,,,,
315,Indiana,Spencer,33.0,31.0,32.0,31.0,31.0,32.0,32.0,34.0,40.0,40.0,41.0,48.0,52.0,48.0,46.0,52.0,48.0,57.0,48.0,51,52.0,15.0,15.0,11.0,11.0,,,18.0,18.0,19.0,19.0,22.0,17.0,17.0,19.0,21.0,19.0,20.0,20.0,18.0,19.0,20.0,20.0
316,Indiana,St. Joseph,43.0,45.0,41.0,41.0,42.0,40.0,41.0,45.0,45.0,51.0,52.0,49.0,52.0,48.0,41.0,51.0,38.0,47.0,40.0,50,51.0,42.0,42.0,44.0,36.0,34.0,34.0,36.0,34.0,37.0,36.0,32.0,32.0,31.0,34.0,33.0,33.0,38.0,35.0,39.0,43.0,33.0,27.0
317,Indiana,Tippecanoe,24.0,33.0,39.0,33.0,34.0,36.0,30.0,38.0,34.0,52.0,54.0,51.0,52.0,46.0,46.0,54.0,45.0,52.0,47.0,49,54.0,55.0,56.0,54.0,,,23.0,39.0,,20.0,18.0,,38.0,33.0,31.0,38.0,31.0,34.0,,,,,
318,Indiana,Vanderburgh,44.0,42.0,39.0,41.0,41.0,42.0,41.0,46.0,51.0,48.0,52.0,47.0,56.0,47.0,51.0,55.0,54.0,56.0,49.0,48,48.0,41.0,45.0,40.0,35.0,36.0,34.0,41.0,41.0,39.0,35.0,35.0,36.0,37.0,35.0,37.0,34.0,38.0,40.0,41.0,43.0,43.0,25.0
319,Indiana,Vigo,41.0,42.0,40.0,45.0,42.0,44.0,41.0,44.0,46.0,45.0,49.0,52.0,52.0,43.0,46.0,53.0,47.0,50.0,46.0,48,54.0,53.0,48.0,47.0,48.0,27.0,29.0,31.0,38.0,36.0,31.0,38.0,38.0,32.0,39.0,41.0,33.0,31.0,34.0,25.0,19.0,16.0,19.0
320,Indiana,Wabash,39.0,35.0,35.0,37.0,35.0,35.0,35.0,35.0,36.0,35.0,37.0,37.0,38.0,33.0,37.0,38.0,34.0,37.0,35.0,37,36.0,36.0,38.0,40.0,40.0,37.0,42.0,44.0,38.0,30.0,35.0,39.0,39.0,,29.0,,,,,,,,
321,Indiana,Warrick,39.0,35.0,33.0,36.0,35.0,42.0,42.0,42.0,44.0,44.0,49.0,46.0,48.0,42.0,45.0,58.0,50.0,58.0,48.0,50,58.0,50.0,47.0,61.0,77.0,54.0,64.0,64.0,71.0,46.0,44.0,54.0,46.0,54.0,67.0,74.0,,,,,,,
322,Indiana,Washington,,,,,,,,,,,,,43.0,37.0,39.0,44.0,37.0,48.0,42.0,42,43.0,47.0,,,,,,,,,,,,,51.0,,,,,,,,
323,Indiana,Whitley,32.0,35.0,39.0,33.0,31.0,33.0,30.0,39.0,39.0,45.0,33.0,43.0,38.0,21.0,35.0,42.0,21.0,27.0,27.0,30,19.0,17.0,,,,,,,,,,,,,,,,,,,,,
324,Iowa,Black Hawk,33.0,35.0,32.0,31.0,42.0,45.0,38.0,49.0,50.0,42.0,40.0,42.0,41.0,40.0,35.0,42.0,35.0,41.0,33.0,40,42.0,41.0,37.0,45.0,25.0,31.0,26.0,31.0,25.0,27.0,28.0,30.0,,,,,,,,,,,
325,Iowa,Bremer,37.0,40.0,35.0,37.0,37.0,36.0,33.0,36.0,37.0,38.0,43.0,40.0,38.0,36.0,40.0,40.0,40.0,43.0,38.0,44,42.0,40.0,38.0,,,,,,,,,,,,,,,,,,,,
326,Iowa,Cerro Gordo,17.0,19.0,18.0,15.0,16.0,15.0,15.0,16.0,16.0,18.0,19.0,19.0,18.0,23.0,26.0,31.0,28.0,29.0,32.0,37,30.0,34.0,31.0,31.0,30.0,29.0,29.0,31.0,31.0,31.0,34.0,29.0,30.0,34.0,33.0,30.0,31.0,18.0,,,,,
327,Iowa,Clinton,42.0,47.0,39.0,42.0,43.0,52.0,52.0,49.0,50.0,54.0,55.0,55.0,53.0,49.0,49.0,50.0,44.0,41.0,35.0,37,35.0,38.0,40.0,40.0,20.0,26.0,23.0,30.0,27.0,24.0,27.0,26.0,26.0,26.0,31.0,29.0,31.0,17.0,,,,,
328,Iowa,Delaware,,,,,,22.0,24.0,30.0,32.0,34.0,31.0,36.0,15.0,14.0,39.0,41.0,15.0,14.0,12.0,14,14.0,14.0,15.0,15.0,17.0,18.0,18.0,20.0,17.0,16.0,16.0,16.0,12.0,16.0,17.0,16.0,,,,,,,
329,Iowa,Emmet,,,,,,,,,,,,,,,,,,,30.0,31,26.0,30.0,25.0,,,16.0,14.0,,,,,,,,,,,,,,,,
330,Iowa,Harrison,40.0,39.0,37.0,38.0,39.0,39.0,37.0,40.0,38.0,42.0,46.0,40.0,40.0,40.0,41.0,41.0,44.0,45.0,41.0,45,44.0,39.0,42.0,42.0,43.0,41.0,,,,,,,,,,,,,,,,,
331,Iowa,Johnson,31.0,39.0,35.0,35.0,38.0,33.0,33.0,36.0,35.0,42.0,46.0,49.0,51.0,43.0,38.0,43.0,40.0,46.0,38.0,39,41.0,39.0,38.0,46.0,,,,,,,,30.0,32.0,35.0,32.0,31.0,32.0,33.0,33.0,35.0,34.0,6.0,14.0
332,Iowa,Lee,29.0,32.0,30.0,29.0,34.0,32.0,32.0,33.0,36.0,40.0,40.0,40.0,43.0,40.0,43.0,50.0,20.0,19.0,19.0,21,19.0,20.0,,,,,,,,,,,,,,,,,,,,,
333,Iowa,Linn,42.0,44.0,40.0,39.0,44.0,39.0,40.0,41.0,43.0,44.0,46.0,45.0,47.0,44.0,47.0,37.0,35.0,46.0,41.0,44,45.0,45.0,45.0,36.0,32.0,31.0,27.0,29.0,30.0,30.0,28.0,31.0,29.0,34.0,36.0,34.0,34.0,34.0,39.0,35.0,31.0,31.0,31.0
334,Iowa,Montgomery,38.0,37.0,35.0,37.0,39.0,40.0,38.0,38.0,41.0,42.0,44.0,41.0,43.0,37.0,40.0,40.0,35.0,33.0,34.0,40,43.0,,,,,,,,,,,,,,,,,,,,,,
335,Iowa,Muscatine,31.0,34.0,30.0,32.0,41.0,38.0,37.0,38.0,43.0,52.0,46.0,52.0,52.0,46.0,43.0,50.0,43.0,28.0,23.0,26,29.0,28.0,30.0,48.0,28.0,27.0,27.0,,,,,,,,,,,,,,,,
336,Iowa,Palo Alto,38.0,39.0,36.0,38.0,42.0,40.0,36.0,40.0,40.0,41.0,42.0,42.0,42.0,38.0,34.0,33.0,36.0,35.0,27.0,28,27.0,31.0,42.0,42.0,40.0,29.0,,,,,,,,,,,,,,,,,
337,Iowa,Polk,39.0,40.0,36.0,39.0,40.0,40.0,37.0,36.0,38.0,42.0,44.0,43.0,41.0,40.0,44.0,44.0,41.0,45.0,39.0,41,42.0,44.0,44.0,32.0,28.0,34.0,31.0,37.0,33.0,35.0,32.0,31.0,32.0,33.0,30.0,33.0,39.0,40.0,45.0,53.0,49.0,49.0,67.0
338,Iowa,Pottawattamie,28.0,33.0,31.0,29.0,33.0,32.0,29.0,32.0,35.0,35.0,43.0,40.0,29.0,28.0,28.0,37.0,35.0,34.0,33.0,40,39.0,38.0,36.0,42.0,,,,,,,,,,,20.0,27.0,26.0,14.0,,,,,
339,Iowa,Scott,41.0,48.0,44.0,45.0,52.0,51.0,55.0,56.0,56.0,55.0,55.0,54.0,56.0,51.0,52.0,59.0,53.0,58.0,49.0,52,53.0,55.0,55.0,49.0,41.0,48.0,46.0,37.0,37.0,36.0,35.0,36.0,33.0,38.0,37.0,34.0,35.0,36.0,35.0,34.0,31.0,28.0,33.0
340,Iowa,Story,,,,,,,35.0,36.0,37.0,41.0,43.0,36.0,36.0,35.0,38.0,39.0,39.0,37.0,32.0,34,37.0,33.0,36.0,42.0,36.0,39.0,,,,,,,,,,,,,,,,,
341,Iowa,Van Buren,39.0,39.0,36.0,37.0,38.0,41.0,43.0,40.0,41.0,43.0,44.0,42.0,41.0,38.0,34.0,40.0,32.0,37.0,36.0,38,38.0,36.0,45.0,43.0,43.0,35.0,33.0,36.0,,36.0,32.0,37.0,,,,,,,,,,,
342,Iowa,Warren,,,,,,39.0,33.0,35.0,35.0,40.0,43.0,39.0,37.0,36.0,37.0,38.0,40.0,39.0,27.0,33,36.0,31.0,41.0,42.0,33.0,29.0,,,,,,,,,,,,,,,,,
343,Iowa,Woodbury,28.0,31.0,29.0,28.0,33.0,28.0,29.0,28.0,29.0,31.0,35.0,33.0,34.0,32.0,36.0,38.0,38.0,37.0,38.0,39,35.0,39.0,33.0,34.0,25.0,22.0,24.0,19.0,19.0,18.0,19.0,23.0,22.0,22.0,27.0,22.0,,,,,,17.0,35.0
344,Iowa,Wright,,,,,,,,,,,,,,35.0,33.0,36.0,35.0,38.0,33.0,38,,,,,,,,,,,,,,,,,,,,,,,
345,Kansas,Brown,,,,,,,,,,,,33.0,29.0,26.0,31.0,32.0,29.0,38.0,33.0,34,38.0,,,,,,,,,,,,,,,,,,,,,,
346,Kansas,Chase,,20.0,18.0,20.0,23.0,21.0,18.0,20.0,25.0,26.0,26.0,26.0,23.0,25.0,27.0,30.0,26.0,31.0,25.0,32,17.0,,,,,,,,,,,,,,,,,,,,,,
347,Kansas,Douglas,,,,,,,,,,,,,,,,,44.0,37.0,35.0,39,,,,,,,,,,,,,,,,,,,,,,,
348,Kansas,Ford,18.0,17.0,11.0,15.0,17.0,16.0,16.0,13.0,7.0,6.0,12.0,14.0,14.0,15.0,17.0,,18.0,15.0,17.0,24,15.0,16.0,17.0,19.0,21.0,16.0,19.0,22.0,20.0,34.0,34.0,19.0,24.0,20.0,18.0,16.0,22.0,15.0,,,,,
349,Kansas,Johnson,40.0,40.0,36.0,36.0,36.0,38.0,35.0,35.0,35.0,39.0,40.0,41.0,40.0,37.0,37.0,37.0,41.0,44.0,40.0,46,48.0,48.0,45.0,52.0,,22.0,25.0,22.0,28.0,20.0,26.0,22.0,29.0,32.0,,,,,,,,34.0,38.0
350,Kansas,Leavenworth,38.0,34.0,32.0,33.0,33.0,34.0,35.0,34.0,35.0,36.0,38.0,36.0,36.0,33.0,35.0,36.0,38.0,37.0,35.0,44,,,,,,,,,,,,,,,,,,,,,,,
351,Kansas,Linn,,,,,,,,,25.0,38.0,41.0,41.0,38.0,36.0,38.0,40.0,42.0,43.0,36.0,42,41.0,44.0,43.0,45.0,45.0,,,,,,,,,,,,,,,,,,
352,Kansas,Montgomery,,,,,,,,,,,,,,16.0,17.0,19.0,21.0,13.0,11.0,19,18.0,15.0,19.0,20.0,21.0,,,,,,28.0,37.0,9.0,,,,,,,,,,
353,Kansas,Neosho,43.0,42.0,39.0,40.0,37.0,37.0,36.0,35.0,40.0,14.0,19.0,19.0,19.0,16.0,20.0,20.0,23.0,21.0,17.0,21,17.0,20.0,20.0,25.0,22.0,17.0,21.0,20.0,20.0,21.0,27.0,22.0,21.0,40.0,25.0,,,,,,,,
354,Kansas,Riley,,,,,,,,,,35.0,39.0,41.0,38.0,37.0,38.0,39.0,41.0,41.0,38.0,40,44.0,,,,,,,,,,,,,,,,,,,,,,
355,Kansas,Sedgwick,44.0,43.0,38.0,39.0,41.0,43.0,40.0,40.0,42.0,42.0,45.0,49.0,44.0,40.0,40.0,36.0,42.0,42.0,41.0,43,44.0,45.0,46.0,45.0,44.0,42.0,40.0,35.0,39.0,36.0,37.0,40.0,38.0,43.0,44.0,41.0,43.0,45.0,36.0,51.0,42.0,41.0,39.0
356,Kansas,Shawnee,44.0,42.0,39.0,41.0,42.0,39.0,36.0,36.0,38.0,39.0,41.0,41.0,40.0,37.0,38.0,40.0,33.0,42.0,38.0,43,43.0,45.0,46.0,53.0,20.0,27.0,21.0,24.0,23.0,24.0,25.0,21.0,28.0,37.0,19.0,,,,,,,,
357,Kansas,Sherman,15.0,17.0,13.0,12.0,14.0,15.0,20.0,18.0,15.0,19.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,16.0,19,17.0,19.0,21.0,20.0,19.0,17.0,28.0,34.0,35.0,25.0,30.0,24.0,22.0,21.0,25.0,37.0,30.0,20.0,,,,,
358,Kansas,Sumner,43.0,44.0,40.0,39.0,36.0,38.0,37.0,37.0,40.0,40.0,40.0,44.0,42.0,38.0,40.0,39.0,43.0,43.0,31.0,43,42.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,
359,Kansas,Trego,38.0,42.0,37.0,36.0,38.0,35.0,38.0,41.0,40.0,40.0,41.0,43.0,42.0,39.0,39.0,40.0,44.0,41.0,43.0,26,23.0,35.0,48.0,,,,,,,,,,,,,,,,,,,,
360,Kansas,Wyandotte,44.0,44.0,44.0,41.0,42.0,43.0,40.0,45.0,46.0,47.0,49.0,48.0,43.0,42.0,48.0,45.0,42.0,43.0,40.0,45,45.0,43.0,45.0,46.0,42.0,43.0,48.0,47.0,36.0,32.0,34.0,31.0,31.0,31.0,39.0,41.0,44.0,34.0,33.0,35.0,35.0,34.0,26.0
361,Kentucky,Bell,44.0,43.0,33.0,39.0,39.0,39.0,39.0,38.0,41.0,39.0,46.0,44.0,47.0,42.0,48.0,62.0,45.0,48.0,44.0,44,49.0,45.0,44.0,38.0,35.0,34.0,32.0,35.0,38.0,41.0,34.0,25.0,27.0,34.0,26.0,,,,,,,,
362,Kentucky,Boone,44.0,39.0,36.0,39.0,38.0,38.0,38.0,39.0,37.0,38.0,43.0,41.0,42.0,36.0,40.0,47.0,41.0,43.0,40.0,40,43.0,43.0,41.0,48.0,45.0,40.0,40.0,44.0,46.0,44.0,40.0,45.0,44.0,44.0,49.0,44.0,34.0,35.0,37.0,35.0,40.0,38.0,35.0
363,Kentucky,Boyd,40.0,37.0,36.0,39.0,38.0,40.0,42.0,41.0,39.0,38.0,41.0,41.0,46.0,42.0,46.0,53.0,44.0,45.0,42.0,44,45.0,46.0,46.0,47.0,33.0,37.0,38.0,40.0,41.0,38.0,37.0,33.0,39.0,40.0,41.0,44.0,41.0,41.0,45.0,45.0,42.0,40.0,40.0
364,Kentucky,Bullitt,43.0,37.0,37.0,41.0,38.0,39.0,39.0,39.0,38.0,37.0,43.0,45.0,49.0,42.0,46.0,54.0,40.0,42.0,38.0,37,42.0,46.0,44.0,47.0,38.0,35.0,35.0,36.0,36.0,36.0,34.0,38.0,37.0,31.0,44.0,44.0,31.0,39.0,36.0,,,31.0,29.0
365,Kentucky,Campbell,39.0,38.0,39.0,40.0,40.0,42.0,44.0,43.0,43.0,42.0,46.0,49.0,47.0,41.0,47.0,52.0,25.0,44.0,40.0,40,41.0,42.0,44.0,42.0,34.0,35.0,36.0,38.0,40.0,36.0,32.0,35.0,34.0,40.0,41.0,44.0,39.0,41.0,42.0,44.0,42.0,41.0,41.0
366,Kentucky,Carter,38.0,34.0,31.0,36.0,33.0,36.0,37.0,36.0,37.0,39.0,41.0,41.0,44.0,38.0,45.0,45.0,40.0,46.0,39.0,45,46.0,47.0,47.0,58.0,64.0,,,27.0,24.0,22.0,23.0,29.0,,,,40.0,36.0,36.0,,49.0,,,
367,Kentucky,Christian,42.0,42.0,38.0,39.0,39.0,40.0,39.0,41.0,42.0,42.0,46.0,47.0,49.0,42.0,47.0,54.0,48.0,50.0,47.0,49,49.0,50.0,53.0,60.0,58.0,48.0,44.0,47.0,54.0,41.0,,,,,,,,,,,,,
368,Kentucky,Daviess,42.0,41.0,38.0,43.0,40.0,43.0,44.0,43.0,39.0,41.0,44.0,47.0,51.0,43.0,44.0,51.0,39.0,44.0,38.0,38,40.0,41.0,39.0,44.0,35.0,35.0,34.0,35.0,36.0,36.0,35.0,33.0,34.0,37.0,38.0,41.0,35.0,33.0,38.0,36.0,41.0,32.0,31.0
369,Kentucky,Edmonson,39.0,35.0,33.0,41.0,38.0,41.0,36.0,36.0,38.0,38.0,42.0,42.0,42.0,37.0,42.0,46.0,41.0,45.0,42.0,41,41.0,44.0,44.0,49.0,46.0,43.0,43.0,43.0,41.0,40.0,39.0,37.0,40.0,39.0,43.0,45.0,41.0,41.0,25.0,,,,
370,Kentucky,Fayette,41.0,38.0,38.0,42.0,40.0,39.0,39.0,39.0,41.0,43.0,45.0,45.0,48.0,44.0,46.0,52.0,42.0,44.0,40.0,43,43.0,45.0,44.0,48.0,36.0,37.0,35.0,41.0,41.0,40.0,37.0,38.0,41.0,44.0,44.0,44.0,41.0,36.0,43.0,44.0,44.0,42.0,45.0
371,Kentucky,Franklin,,,,,,,,,,,,42.0,48.0,41.0,45.0,47.0,45.0,49.0,46.0,48,48.0,51.0,56.0,52.0,,,,,,,,,,,,,,,,,,,
372,Kentucky,Graves,,,,,,,,,,,,,,,,,,,39.0,44,41.0,39.0,46.0,64.0,51.0,40.0,43.0,44.0,41.0,38.0,39.0,42.0,,,,,,,,,,,
373,Kentucky,Greenup,40.0,34.0,33.0,37.0,36.0,36.0,37.0,38.0,39.0,37.0,46.0,41.0,43.0,36.0,43.0,46.0,44.0,44.0,42.0,44,42.0,48.0,45.0,50.0,51.0,40.0,42.0,46.0,45.0,44.0,41.0,41.0,41.0,43.0,43.0,43.0,40.0,45.0,45.0,49.0,45.0,41.0,
374,Kentucky,Hancock,43.0,38.0,37.0,42.0,38.0,40.0,39.0,41.0,41.0,40.0,44.0,44.0,46.0,40.0,44.0,48.0,44.0,45.0,42.0,46,48.0,44.0,44.0,61.0,64.0,45.0,45.0,51.0,46.0,43.0,44.0,43.0,64.0,49.0,64.0,64.0,50.0,47.0,49.0,54.0,41.0,31.0,21.0
375,Kentucky,Hardin,42.0,38.0,38.0,39.0,40.0,42.0,43.0,44.0,42.0,44.0,44.0,43.0,47.0,41.0,44.0,46.0,46.0,49.0,44.0,46,46.0,50.0,48.0,59.0,44.0,36.0,44.0,48.0,44.0,44.0,39.0,,,,,,,,,50.0,41.0,44.0,42.0
376,Kentucky,Harlan,,,,,,,,,,,,,,,,,,,19.0,21,21.0,24.0,24.0,25.0,21.0,20.0,22.0,30.0,29.0,29.0,30.0,35.0,,,,,,,,,,,
377,Kentucky,Henderson,,,,43.0,41.0,44.0,43.0,42.0,41.0,41.0,44.0,43.0,47.0,41.0,44.0,44.0,40.0,42.0,39.0,44,45.0,42.0,44.0,42.0,39.0,36.0,41.0,41.0,39.0,39.0,38.0,37.0,37.0,40.0,42.0,41.0,38.0,41.0,40.0,42.0,42.0,35.0,34.0
378,Kentucky,Jefferson,,45.0,45.0,49.0,47.0,46.0,48.0,49.0,52.0,53.0,54.0,49.0,44.0,39.0,54.0,59.0,57.0,62.0,56.0,59,61.0,65.0,62.0,64.0,43.0,42.0,42.0,43.0,48.0,41.0,38.0,38.0,43.0,42.0,46.0,48.0,47.0,43.0,55.0,63.0,64.0,66.0,83.0
379,Kentucky,Jessamine,41.0,38.0,37.0,43.0,39.0,40.0,41.0,40.0,41.0,40.0,43.0,44.0,46.0,39.0,46.0,49.0,44.0,47.0,40.0,43,42.0,44.0,45.0,48.0,47.0,41.0,42.0,45.0,44.0,44.0,41.0,34.0,,,,,,,,,,,
380,Kentucky,Kenton,,,,,,,,,,,,,43.0,41.0,43.0,52.0,43.0,49.0,45.0,43,43.0,43.0,45.0,44.0,38.0,36.0,39.0,44.0,42.0,40.0,35.0,29.0,32.0,31.0,34.0,36.0,36.0,37.0,42.0,39.0,38.0,38.0,34.0
381,Kentucky,Laurel,,,,,,,,,,,,,,,,,38.0,54.0,53.0,52,51.0,,,,,,,,,,,,,,,,,,,,,,
382,Kentucky,Livingston,42.0,39.0,37.0,41.0,39.0,40.0,39.0,40.0,41.0,41.0,46.0,43.0,43.0,39.0,42.0,47.0,43.0,46.0,44.0,48,45.0,48.0,50.0,67.0,58.0,44.0,44.0,46.0,46.0,44.0,45.0,44.0,44.0,47.0,64.0,54.0,49.0,46.0,44.0,80.0,42.0,40.0,
383,Kentucky,Madison,,,,,,29.0,30.0,30.0,33.0,33.0,33.0,35.0,43.0,40.0,38.0,49.0,44.0,52.0,50.0,45,49.0,50.0,55.0,53.0,20.0,20.0,22.0,23.0,24.0,19.0,23.0,26.0,21.0,24.0,15.0,,,,,,,,
384,Kentucky,Marshall,,,,,,,,,15.0,11.0,14.0,15.0,16.0,13.0,14.0,18.0,17.0,13.0,17.0,18,18.0,19.0,22.0,29.0,24.0,16.0,22.0,22.0,24.0,22.0,20.0,29.0,,,,,,,,,,,
385,Kentucky,McCracken,40.0,39.0,39.0,44.0,42.0,43.0,43.0,41.0,40.0,38.0,44.0,44.0,46.0,42.0,44.0,50.0,42.0,43.0,40.0,41,39.0,42.0,44.0,46.0,40.0,35.0,33.0,35.0,36.0,31.0,36.0,33.0,38.0,36.0,40.0,40.0,38.0,37.0,39.0,38.0,38.0,43.0,40.0
386,Kentucky,McLean,,,,,,,,,,,,,,,,,,46.0,44.0,45,45.0,45.0,44.0,54.0,51.0,42.0,45.0,50.0,48.0,45.0,44.0,43.0,,,,,,,,,,,
387,Kentucky,Morgan,37.0,35.0,33.0,36.0,34.0,37.0,37.0,37.0,35.0,35.0,39.0,38.0,41.0,37.0,41.0,41.0,39.0,39.0,38.0,39,40.0,43.0,43.0,47.0,44.0,41.0,43.0,48.0,44.0,31.0,,,,,,,,,,,,,
388,Kentucky,Oldham,42.0,39.0,38.0,42.0,38.0,40.0,41.0,39.0,42.0,40.0,47.0,46.0,48.0,39.0,44.0,49.0,46.0,49.0,44.0,43,44.0,46.0,44.0,90.0,48.0,43.0,44.0,46.0,45.0,43.0,37.0,44.0,33.0,44.0,50.0,54.0,46.0,42.0,48.0,38.0,35.0,12.0,
389,Kentucky,Perry,43.0,36.0,34.0,39.0,38.0,40.0,41.0,36.0,39.0,37.0,46.0,39.0,40.0,35.0,44.0,50.0,45.0,46.0,43.0,43,45.0,43.0,40.0,44.0,36.0,36.0,34.0,41.0,40.0,42.0,38.0,31.0,29.0,39.0,29.0,,,,,,,,
390,Kentucky,Pike,38.0,35.0,32.0,36.0,35.0,39.0,41.0,42.0,42.0,38.0,41.0,42.0,43.0,38.0,42.0,51.0,40.0,38.0,36.0,35,41.0,44.0,44.0,58.0,44.0,38.0,41.0,45.0,43.0,43.0,37.0,29.0,25.0,37.0,20.0,,,,,,,,
391,Kentucky,Pulaski,39.0,39.0,36.0,40.0,38.0,39.0,39.0,37.0,41.0,40.0,42.0,47.0,43.0,37.0,44.0,45.0,40.0,44.0,41.0,42,41.0,44.0,48.0,61.0,48.0,40.0,38.0,46.0,42.0,44.0,38.0,,,,,,,,,45.0,44.0,46.0,39.0
392,Kentucky,Scott,,,,,,,,,,,,,,,,,,,33.0,37,37.0,35.0,37.0,50.0,44.0,41.0,44.0,47.0,50.0,44.0,,,,,,,,,,,,,
