County_Name,Civilian employed population 16 years and over,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,PERCENT ALLOCATED,Industry
        Estimate,9.60%,10.00%,7.10%,31.00%,28.70%,13.20%,50.30%,0.00%,0.50%,2.70%,0.90%,5.00%,13.40%,2.30%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Fairbanks North Star Borough, Alaska","45,393","2,368","4,517","1,050","1,430","4,399","2,796",821,"2,439","2,970","11,431","3,704","1,852","5,616",,4.10%
    Total,,,,,,,,,,,,,,,,
        Estimate,36.20%,47.60%,11.20%,49.50%,18.30%,8.30%,14.90%,23.50%,29.40%,50.20%,66.90%,10.30%,14.30%,44.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,16.10%,0.00%,0.00%,0.00%,0.00%,7.20%,2.80%,0.00%,18.00%,11.40%,21.80%,62.70%,26.90%,14.50%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,20.90%,0.70%,12.20%,0.00%,51.90%,53.00%,16.60%,54.30%,43.70%,17.90%,11.30%,20.70%,19.20%,17.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,16.40%,25.80%,74.70%,0.00%,3.60%,11.80%,12.40%,7.70%,8.90%,7.10%,0.00%,0.00%,39.60%,23.70%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,10.40%,25.90%,1.90%,50.50%,26.20%,19.60%,53.30%,14.50%,0.00%,13.40%,0.00%,6.40%,0.00%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Matanuska-Susitna Borough, Alaska","39,263","2,746","4,415","1,157",456,"4,706","2,073",831,757,"3,159","9,592","2,864","1,641","4,866",,4.50%
    Total,,,,,,,,,,,,,,,,
        Estimate,32.00%,26.00%,18.20%,19.80%,12.10%,4.60%,12.10%,46.60%,22.90%,43.70%,59.90%,12.60%,14.90%,41.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,18.70%,4.60%,5.20%,6.30%,0.00%,9.60%,3.50%,0.00%,4.20%,9.10%,22.80%,59.10%,43.80%,30.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,24.30%,1.50%,13.30%,1.70%,56.80%,66.90%,14.40%,49.00%,61.30%,37.00%,14.30%,18.10%,12.50%,21.70%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,15.40%,58.70%,61.30%,0.00%,0.00%,5.40%,23.40%,4.50%,11.60%,0.00%,2.10%,3.60%,17.70%,5.40%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,9.60%,9.30%,1.90%,72.20%,31.10%,13.60%,46.60%,0.00%,0.00%,10.10%,0.90%,6.70%,11.00%,1.10%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Apache County, Arizona",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,12.60%
    Total,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Cochise County, Arizona","48,470","1,005","2,719","1,147","1,811","4,935","2,557",639,"1,697","5,887","10,317","5,204","2,168","8,384",,7.80%
    Total,,,,,,,,,,,,,,,,
        Estimate,38.90%,10.50%,43.60%,19.90%,11.50%,17.40%,32.50%,90.30%,60.90%,56.40%,60.90%,14.60%,27.30%,34.20%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,20.80%,3.50%,0.00%,0.00%,0.00%,3.50%,0.00%,0.00%,0.00%,16.30%,18.30%,62.00%,36.10%,35.70%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,21.30%,9.20%,3.90%,41.00%,8.20%,57.60%,11.70%,0.00%,35.10%,13.60%,17.80%,21.90%,14.80%,20.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.60%,75.50%,52.50%,16.60%,0.00%,9.80%,30.50%,9.70%,0.00%,8.30%,0.30%,0.00%,15.30%,6.70%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,8.50%,1.30%,0.00%,22.60%,80.30%,11.60%,25.30%,0.00%,4.10%,5.40%,2.60%,1.50%,6.50%,3.40%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Coconino County, Arizona","59,481","1,057","3,239","3,682",507,"7,699","3,410",618,"1,981","3,626","16,638","9,430","2,844","4,750",,7.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,33.50%,18.40%,7.60%,34.80%,4.10%,6.70%,13.30%,59.40%,47.00%,52.20%,58.10%,21.10%,13.30%,42.00%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,25.00%,28.40%,0.00%,3.80%,0.00%,5.50%,1.60%,0.00%,5.20%,27.90%,25.40%,60.00%,51.50%,31.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,24.60%,24.80%,15.70%,6.10%,68.40%,67.90%,32.70%,40.60%,41.20%,15.60%,15.10%,13.10%,21.20%,20.70%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.60%,28.50%,74.70%,8.30%,27.40%,3.40%,7.80%,0.00%,1.70%,2.30%,0.80%,1.80%,8.30%,3.80%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,9.30%,0.00%,1.90%,47.00%,0.00%,16.60%,44.70%,0.00%,4.90%,2.00%,0.60%,4.10%,5.70%,2.50%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Maricopa County, Arizona","1,673,777","10,374","110,893","135,976","45,665","210,496","88,220","34,315","152,074","203,692","364,334","165,940","76,649","75,149",,8.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,36.80%,24.10%,21.30%,41.50%,18.40%,11.40%,18.00%,45.80%,44.20%,47.20%,62.90%,19.70%,18.70%,40.20%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.70%,4.40%,0.40%,1.10%,1.00%,4.30%,3.40%,2.50%,2.30%,23.40%,20.40%,62.80%,38.70%,29.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,27.80%,6.80%,9.20%,14.50%,59.40%,69.40%,29.50%,40.70%,49.70%,21.90%,14.00%,11.80%,16.10%,23.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.90%,55.40%,65.40%,5.50%,3.40%,3.50%,6.80%,8.50%,1.60%,2.80%,0.80%,1.80%,14.50%,5.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,9.80%,9.30%,3.80%,37.40%,17.80%,11.40%,42.30%,2.50%,2.20%,4.70%,1.80%,3.90%,12.00%,2.30%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Mohave County, Arizona","72,433",814,"5,585","3,855",787,"11,356","4,309","1,335","3,754","3,670","15,279","13,699","2,766","5,224",,7.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,25.20%,7.70%,6.10%,30.80%,24.40%,10.30%,16.80%,4.80%,32.30%,35.10%,50.80%,15.00%,16.80%,33.10%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,22.90%,0.00%,0.00%,0.00%,0.00%,5.00%,0.00%,0.00%,0.00%,25.60%,24.50%,64.60%,23.80%,35.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,29.50%,0.00%,8.40%,16.80%,49.40%,69.50%,19.70%,61.90%,63.10%,23.80%,21.10%,14.70%,16.70%,26.50%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,12.10%,90.70%,81.70%,12.90%,4.10%,5.30%,8.50%,21.70%,2.20%,4.40%,1.10%,2.40%,25.90%,4.20%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,10.20%,1.60%,3.80%,39.50%,22.10%,9.90%,54.90%,11.50%,2.40%,11.00%,2.40%,3.30%,16.80%,0.90%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Navajo County, Arizona",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,5.00%
    Total,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Pima County, Arizona","412,292","3,711","23,958","29,763","5,998","51,249","13,845","7,694","20,419","50,655","107,016","46,766","24,140","27,078",,7.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,37.40%,32.80%,19.10%,49.40%,11.90%,10.90%,14.60%,47.70%,33.40%,47.90%,63.20%,18.30%,18.50%,36.40%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,20.90%,18.10%,0.90%,2.40%,2.70%,3.50%,2.70%,7.00%,3.70%,19.00%,21.60%,59.00%,46.60%,34.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,25.90%,3.60%,5.70%,10.40%,53.30%,72.30%,27.30%,29.20%,59.20%,25.90%,12.20%,18.00%,14.30%,21.30%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.10%,37.80%,71.00%,5.50%,3.50%,3.30%,16.80%,10.90%,2.90%,2.30%,1.00%,1.90%,12.00%,6.90%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,7.70%,7.60%,3.30%,32.40%,28.70%,9.90%,38.70%,5.30%,0.60%,4.90%,2.00%,2.90%,8.60%,1.30%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Pinal County, Arizona","132,869","2,521","12,261","9,604","2,841","19,050","7,142","2,628","8,077","13,423","26,202","10,872","6,350","11,898",,8.80%
    Total,,,,,,,,,,,,,,,,
        Estimate,29.40%,10.70%,12.30%,31.90%,21.90%,5.00%,5.10%,58.90%,49.10%,39.20%,56.80%,23.20%,11.60%,28.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,20.80%,0.00%,0.70%,2.30%,0.00%,9.70%,0.40%,3.20%,6.80%,20.40%,27.40%,63.00%,40.70%,46.60%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,25.20%,2.10%,5.20%,17.60%,50.60%,70.00%,30.40%,21.80%,39.10%,23.40%,12.50%,7.60%,13.20%,20.20%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,14.10%,70.90%,77.30%,8.50%,12.10%,1.80%,19.60%,5.70%,2.00%,11.10%,0.40%,5.10%,29.60%,2.10%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,10.40%,16.30%,4.50%,39.70%,15.40%,13.50%,44.60%,10.50%,3.00%,5.90%,3.00%,1.10%,4.90%,2.70%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Yavapai County, Arizona","79,070","1,986","5,458","3,634","2,189","10,348","2,559","1,359","5,447","8,338","17,351","12,467","3,635","4,299",,3.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,31.40%,22.30%,22.70%,24.40%,19.30%,14.90%,17.20%,75.40%,34.90%,35.50%,61.90%,16.10%,16.00%,15.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,24.60%,9.30%,0.00%,2.00%,0.00%,7.20%,9.50%,0.00%,2.90%,40.90%,17.10%,68.00%,37.80%,41.90%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,26.40%,5.10%,10.60%,27.70%,74.10%,57.70%,34.10%,12.90%,56.40%,14.70%,15.40%,11.40%,19.40%,33.20%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.20%,56.60%,65.70%,8.20%,3.90%,7.80%,6.60%,0.00%,4.50%,4.00%,2.20%,0.10%,19.60%,7.30%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,7.40%,6.80%,1.00%,37.80%,2.70%,12.40%,32.60%,11.70%,1.20%,4.90%,3.40%,4.40%,7.30%,1.90%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Yuma County, Arizona","68,598","6,069","3,504","2,672","1,943","8,865","2,187","1,116","1,390","6,379","13,237","9,833","3,122","8,281",,6.50%
    Total,,,,,,,,,,,,,,,,
        Estimate,28.80%,10.50%,10.70%,18.00%,18.40%,14.40%,7.50%,53.50%,14.00%,43.90%,61.50%,19.10%,16.90%,27.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,23.60%,0.00%,0.00%,2.00%,0.00%,4.50%,0.00%,10.80%,5.30%,23.50%,24.40%,62.30%,38.90%,41.90%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.10%,2.70%,8.20%,26.00%,51.60%,59.90%,15.00%,35.70%,62.10%,23.80%,10.70%,15.90%,16.70%,21.30%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,15.50%,73.70%,76.50%,6.00%,18.80%,8.00%,13.80%,0.00%,13.40%,2.70%,1.30%,0.90%,22.70%,7.80%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,9.10%,13.20%,4.70%,48.00%,11.20%,13.20%,63.70%,0.00%,5.30%,6.10%,2.20%,1.70%,4.90%,1.40%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Benton County, Arkansas","101,933","2,710","6,275","15,032","1,700","23,913","5,364",978,"3,704","8,774","17,970","8,073","4,237","3,203",,3.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,36.70%,64.60%,14.10%,24.90%,18.50%,36.50%,27.70%,33.10%,42.90%,43.00%,65.00%,15.50%,34.40%,13.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,16.00%,0.00%,3.70%,1.80%,0.00%,3.90%,5.60%,0.00%,4.90%,19.50%,22.70%,69.40%,30.80%,52.50%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.90%,4.90%,5.80%,11.60%,64.00%,45.50%,28.30%,38.30%,47.80%,30.70%,8.10%,7.80%,21.60%,25.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.50%,26.20%,72.80%,5.00%,2.50%,2.40%,5.40%,28.50%,4.00%,1.90%,1.70%,3.20%,7.60%,8.50%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,14.80%,4.20%,3.60%,56.70%,15.00%,11.70%,33.00%,0.00%,0.40%,4.90%,2.40%,4.10%,5.60%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Craighead County, Arkansas","42,183","1,087","4,200","6,288","1,189","4,937",939,511,"2,199","2,263","12,185","3,422","1,899","1,064",,2.50%
    Total,,,,,,,,,,,,,,,,
        Estimate,33.60%,64.30%,12.20%,19.20%,34.20%,13.90%,8.40%,6.70%,33.50%,40.40%,64.90%,12.00%,17.20%,25.00%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.80%,0.00%,0.00%,1.60%,0.00%,3.20%,0.00%,0.00%,4.30%,37.90%,22.10%,67.20%,40.10%,49.20%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,21.40%,0.00%,6.70%,7.60%,52.60%,69.70%,34.00%,35.00%,57.00%,17.10%,8.50%,20.80%,3.80%,21.30%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,12.70%,34.80%,75.80%,2.70%,3.40%,6.90%,0.00%,32.70%,5.20%,2.40%,1.10%,0.00%,38.00%,4.50%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,14.60%,0.90%,5.30%,68.80%,9.70%,6.40%,57.60%,25.60%,0.00%,2.10%,3.40%,0.00%,0.90%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Faulkner County, Arkansas","53,068","2,304","3,662","4,220","1,130","5,818","3,077","1,103","2,888","5,158","13,043","5,206","2,538","2,921",,4.00%
    Total,,,,,,,,,,,,,,,,
        Estimate,31.70%,27.00%,5.70%,17.50%,11.20%,6.80%,9.90%,92.10%,55.80%,35.20%,57.00%,14.40%,20.60%,43.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,18.70%,0.00%,0.00%,1.50%,0.00%,0.00%,1.50%,0.00%,1.80%,18.40%,26.20%,72.20%,26.60%,32.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,25.20%,3.20%,5.10%,12.70%,84.70%,74.50%,17.20%,1.70%,42.50%,32.40%,15.40%,6.60%,30.20%,24.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.90%,52.10%,86.70%,2.70%,0.00%,4.10%,8.90%,4.60%,0.00%,8.30%,1.10%,1.00%,5.00%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,13.60%,17.70%,2.60%,65.60%,4.10%,14.60%,62.50%,1.50%,0.00%,5.70%,0.30%,5.90%,17.60%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Garland County, Arkansas",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,6.10%
    Total,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Jefferson County, Arkansas",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,4.50%
    Total,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Lonoke County, Arkansas","31,106",784,"3,093","2,573","1,332","4,306","2,147",491,"1,455","2,466","5,924","1,616","1,753","3,166",,3.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,31.10%,20.90%,12.40%,21.50%,0.00%,7.50%,23.40%,66.60%,50.40%,42.00%,69.40%,9.20%,13.60%,36.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,12.90%,0.00%,0.00%,5.20%,0.00%,2.10%,2.60%,0.00%,0.00%,10.90%,16.70%,78.30%,30.50%,20.90%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,28.30%,3.40%,2.40%,8.60%,65.70%,75.80%,23.80%,30.10%,46.00%,35.30%,10.80%,12.50%,31.00%,24.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,17.30%,75.60%,85.10%,15.20%,12.10%,8.90%,3.20%,3.30%,3.60%,7.10%,0.90%,0.00%,22.20%,15.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,10.40%,0.00%,0.00%,49.60%,22.20%,5.70%,46.90%,0.00%,0.00%,4.70%,2.20%,0.00%,2.70%,3.50%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Pulaski County, Arkansas","177,729",929,"8,180","12,574","4,541","17,538","9,592","4,261","11,816","17,717","51,634","17,720","8,759","12,468",,5.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,39.40%,20.90%,18.50%,12.70%,22.30%,13.00%,16.40%,49.70%,41.70%,50.30%,66.90%,15.10%,36.70%,44.20%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,18.50%,0.00%,0.00%,4.50%,1.30%,4.40%,5.20%,0.00%,2.90%,23.50%,18.00%,67.60%,34.40%,18.20%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,26.00%,8.90%,8.20%,16.20%,52.40%,74.10%,22.20%,43.10%,50.10%,21.00%,12.70%,15.80%,15.30%,29.30%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,5.60%,33.60%,66.90%,5.90%,2.00%,3.00%,6.80%,1.50%,3.40%,2.10%,0.30%,0.30%,5.90%,4.10%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,10.50%,36.60%,6.40%,60.70%,22.00%,5.40%,49.40%,5.70%,2.00%,3.00%,2.10%,1.20%,7.60%,4.10%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Saline County, Arkansas","49,447",281,"4,154","3,577","1,959","6,677","1,979","2,306","3,201","3,681","12,667","3,359","2,271","3,335",,6.30%
